"Price","Build.year","Estimated.neighbourhood.price.per.m2","Lot.size.m2","Living.space.size.m2","Nieuwbouw","Number.of.kamers","Number.of.slaapkamers","Number.of.bathrooms","Number.of.separate.toilets","Number.of.woonlagen","Kelder","Energy.label.numeric","Garden.dummy"
725000,"1918",825,3060,139,0,6,3,1,1,2,1,2,1
355000,"2000",3990,120,123,0,5,4,1,1,3,0,8,1
375000,"1975",12515,219,117,0,5,4,1,1,3,0,7,1
1e+06,"1925",7930,203,173,0,7,6,2,2,3,1,4,1
1250000,"1927",435,972,327,0,15,8,2,2,3,1,5,1
490000,"1961",7205,510,115,0,5,3,1,1,2,0,6,1
625000,"1989",4390,396,131,0,5,4,1,1,3,0,7,1
425000,"1988",6325,212,104,0,5,4,1,1,3,0,6,1
595000,"1974",3595,216,181,0,7,5,1,1,3,0,6,1
650000,"1996",2965,426,144,0,5,4,1,1,3,0,8,1
3e+05,"1976",770,118,103,0,5,4,1,1,3,0,7,1
390000,"1929",6155,103,109,0,5,4,1,1,3,0,6,1
550000,"1924",3240,2400,187,0,7,6,2,0,2,0,8,1
5e+05,"1925",4260,113,131,0,4,2,1,1,3,0,5,1
450000,"1989",1775,233,131,0,6,4,1,1,3,0,6,1
449500,"1967",1760,255,123,0,5,4,1,2,2,0,6,1
8e+05,"2021",7970,115,173,0,4,3,1,2,3,0,11,1
698000,"1961",875,432,153,0,7,5,2,1,2,1,2,1
1535000,"1974",2610,2075,276,0,6,5,1,1,2,0,5,1
359000,"1973",2590,310,141,0,8,5,1,0,3,0,4,1
6e+05,"2004",16005,268,141,0,5,3,1,1,3,0,8,1
695000,"1969",3290,265,168,0,6,5,1,1,3,0,5,1
485000,"2001",1510,430,150,0,5,4,2,1,2,0,8,1
425000,"1988",5305,166,136,0,5,4,1,1,3,0,6,1
339000,"1957",9245,156,117,0,5,4,1,1,3,0,6,1
705000,"2007",2600,193,166,0,6,5,1,1,3,0,8,1
589000,"1995",1515,235,133,0,5,4,1,1,3,0,7,1
575000,"1938",370,371,184,0,7,5,2,0,3,1,6,1
625000,"",3550,81,95,0,5,4,1,1,3,0,6,1
725000,"1965",6010,1046,150,0,6,5,1,1,2,0,3,1
585000,"2006",855,355,125,0,3,2,1,1,2,0,8,1
320000,"1996",3190,162,105,0,5,3,1,1,2,1,8,1
5e+05,"2010",5955,243,144,0,5,3,1,1,3,0,8,1
475000,"1986",1495,768,145,0,5,4,1,1,2,0,6,1
3e+05,"1925",905,147,82,0,5,3,1,1,3,0,2,1
695000,"1935",2060,239,135,0,8,5,2,1,3,0,6,1
3e+05,"1986",4765,209,97,0,5,3,1,1,3,0,6,1
350000,"1989",2955,99,96,0,5,4,1,1,3,0,7,1
365000,"",1935,270,123,0,5,3,1,1,2,0,4,1
6e+05,"1975",1245,180,162,0,6,5,1,1,3,0,6,1
599000,"1960",9095,717,115,0,5,2,1,1,2,0,6,1
325000,"2005",2885,150,95,0,4,3,1,1,2,0,8,1
519000,"1997",170,501,148,0,6,4,1,1,2,0,7,1
850000,"1934",675,10024,216,0,7,6,1,1,2,0,6,1
460000,"1973",3855,413,120,0,5,4,1,1,2,0,5,1
317500,"",3280,233,128,0,4,3,1,1,3,0,7,1
245000,"1970",2160,132,124,0,5,4,1,1,3,0,8,1
750000,"1984",5395,403,161,0,4,2,1,1,3,0,6,1
425000,"1977",1305,657,138,0,6,5,1,1,3,0,6,1
5e+05,"2000",5640,169,160,0,5,4,1,1,3,0,8,1
550000,"1969",6430,299,132,0,5,4,1,2,2,0,6,1
240000,"1923",580,550,97,0,3,2,1,1,2,0,3,1
375000,"1972",2030,270,133,0,5,4,1,1,3,0,6,1
698000,"1949",455,10025,183,0,8,6,3,1,2,1,5,1
269500,"1974",3820,149,119,0,5,4,1,1,3,0,7,1
775000,"1970",2540,260,199,0,5,4,2,1,3,0,6,1
425000,"1987",3540,141,113,0,5,4,1,0,3,0,7,1
839000,"1997",1170,525,188,0,6,4,1,1,2,0,6,1
415000,"2018",4065,139,133,0,4,3,1,1,2,0,8,1
385000,"2018",1040,150,109,0,5,3,1,1,3,0,8,1
467500,"2010",2560,231,132,0,3,2,1,1,2,0,8,1
425000,"1971",2270,177,127,0,5,4,1,1,3,0,6,1
795000,"2009",2990,333,189,0,6,5,2,2,2,0,8,1
5e+05,"2015",7965,134,131,0,5,4,1,1,3,0,8,1
5e+05,"1987",17060,134,121,0,5,4,1,1,3,0,5,1
299500,"1997",5020,103,93,0,5,3,1,1,3,0,8,1
575000,"1987",9245,342,111,0,4,3,1,1,2,0,7,1
771500,"1881",6680,79,147,0,6,3,3,1,3,0,3,1
525000,"2008",7885,179,146,0,5,4,1,1,3,0,9,1
259000,"1925",3430,102,71,0,3,2,1,1,2,0,2,1
369000,"1934",5890,78,95,0,4,3,1,0,2,0,5,1
409000,"1968",6440,183,135,0,6,5,1,2,2,0,5,1
885000,"2000",375,580,181,0,6,5,1,2,3,0,8,1
495000,"1978",2380,668,158,0,6,5,2,1,2,0,6,1
345000,"1901",2770,47,74,0,4,2,1,0,2,0,4,0
525000,"1922",1645,633,114,0,4,3,2,1,2,0,2,1
385000,"1989",2650,223,126,0,5,4,1,1,3,0,6,1
325000,"1964",1845,134,77,0,5,4,1,1,3,0,5,1
4e+05,"1995",5580,511,110,0,4,3,1,1,2,0,7,1
535000,"1977",3880,198,156,0,6,3,1,1,3,0,6,1
695000,"1972",1390,867,218,0,7,5,2,1,2,0,8,1
529000,"1990",2140,233,143,0,4,3,1,1,2,0,6,1
449500,"1958",1595,211,117,0,5,4,1,2,3,0,6,1
487500,"1985",2115,122,116,0,5,4,1,0,3,0,7,1
885000,"1949",1345,555,166,0,7,5,1,1,3,0,6,1
1150000,"1870",1020,4340,319,0,11,5,5,1,3,0,4,1
539000,"1971",4580,169,144,0,5,4,1,1,3,0,5,1
350000,"1970",3640,211,121,0,5,4,1,1,3,0,5,1
565000,"1994",2295,198,178,0,7,6,1,0,3,0,7,1
495000,"1995",2445,184,138,0,5,4,1,1,3,0,7,1
375000,"1933",715,210,96,0,5,4,1,2,3,0,5,1
595000,"1938",1895,478,163,0,6,5,1,1,3,1,4,1
1300000,"1902",3190,496,192,0,7,4,1,1,2,1,2,1
289000,"1987",2850,150,95,0,6,3,1,1,3,0,6,1
4e+05,"2014",1000,133,121,0,4,3,1,1,2,0,8,1
535000,"1991",2650,270,149,0,6,4,1,2,3,0,6,1
699000,"1910",560,666,220,0,7,5,2,1,2,0,6,1
625000,"1962",1560,678,129,0,5,4,1,1,2,0,2,1
389000,"2016",970,120,118,0,5,3,1,1,3,0,8,1
229000,"1930",2860,110,94,0,4,3,2,0,2,0,4,1
425000,"1986",6325,225,105,0,5,4,1,1,3,0,6,1
385000,"1929",3875,169,77,0,6,3,1,1,2,0,3,1
395000,"1965",4140,141,92,0,4,3,1,1,2,0,6,1
260000,"1972",1310,283,135,0,6,4,1,0,3,0,6,1
425000,"1930",3930,151,111,0,6,4,2,1,3,0,4,1
695000,"1966",1035,2953,92,0,2,1,1,2,2,0,7,1
450000,"1920",2805,144,178,0,7,3,2,0,3,0,6,0
770000,"2015",4870,88,148,0,5,4,2,1,4,0,8,1
345000,"1960",1955,157,78,0,4,2,1,1,2,1,6,1
280000,"1986",3925,118,105,0,5,4,1,1,3,0,6,1
475000,"1975",6280,293,131,0,6,4,1,1,3,0,5,1
495000,"1984",5330,448,136,0,5,3,1,1,2,0,7,1
450000,"1970",405,232,133,0,6,4,1,1,2,0,7,1
385000,"1960",4905,190,113,0,5,4,1,1,3,0,6,1
399000,"2009",875,197,116,0,4,3,1,1,3,0,8,1
375000,"1964",1250,165,97,0,5,3,2,2,5,0,7,1
299500,"1997",5520,25,93,0,4,2,1,1,3,0,6,0
750000,"1972",755,1245,315,0,10,7,3,0,2,0,4,1
485000,"1965",640,247,96,0,4,3,1,1,2,0,5,1
325000,"1953",2290,226,84,0,4,3,1,1,2,1,6,1
595000,"2011",3845,198,168,0,7,6,1,2,3,0,8,1
675000,"1992",1040,544,163,0,5,4,1,1,2,0,7,1
460000,"1972",1505,170,134,0,5,4,1,1,3,0,8,1
350000,"1977",5395,221,128,0,5,4,1,1,3,0,6,1
365000,"1996",6010,147,120,0,5,3,1,1,2,0,8,1
319000,"1962",1655,320,122,0,5,3,1,2,3,0,4,1
650000,"1996",3900,248,141,0,4,3,1,2,2,0,7,1
299000,"1952",675,950,115,0,5,3,1,1,2,1,3,1
375000,"1936",1760,150,73,0,4,2,1,0,3,0,3,1
339000,"2015",5325,134,123,0,5,4,1,0,3,0,8,1
525000,"1995",2445,175,147,0,5,4,1,1,3,0,7,1
5e+05,"2011",5430,286,156,0,6,3,1,1,3,0,8,1
285000,"1994",3450,213,122,0,7,3,1,1,2,0,5,1
345000,"1977",340,277,108,0,5,4,1,1,2,0,6,1
725000,"2000",9015,300,207,0,7,5,2,1,3,0,8,1
239000,"1965",4665,150,88,0,5,4,1,1,2,0,6,1
485000,"2006",1645,273,130,0,5,3,1,1,3,0,8,1
435000,"1978",630,157,124,0,5,4,1,1,2,0,7,1
432500,"1976",3740,145,126,0,4,3,1,1,3,0,6,1
585000,"2020",3875,135,136,0,5,4,1,1,3,0,8,1
795000,"1895",765,245,418,0,10,5,3,3,4,0,7,1
425000,"1986",1265,128,108,0,5,4,1,1,3,0,7,1
375000,"1999",870,216,110,0,5,4,1,1,2,0,6,1
785000,"2018",995,123,132,0,4,3,1,0,2,0,8,1
339000,"1987",9245,137,105,0,5,4,1,1,3,0,6,1
5e+05,"1998",3860,174,129,0,5,4,1,2,3,0,7,1
215000,"1875",3855,461,112,0,6,5,1,1,2,0,5,1
287000,"1967",1760,148,99,0,5,4,1,1,2,0,7,1
5e+05,"2008",4390,236,133,0,6,5,1,1,3,0,8,1
298000,"1980",3290,167,122,0,5,4,1,1,2,0,6,1
4e+05,"1970",2665,166,116,0,6,4,1,1,2,0,6,1
475000,"1995",3970,231,170,0,6,5,2,2,3,0,7,1
575000,"1993",2575,398,160,0,6,4,1,2,3,0,8,1
625000,"2019",1450,250,151,0,4,3,2,1,2,0,8,1
550000,"",1535,360,168,0,7,5,2,2,4,0,5,1
795000,"1996",1615,634,252,0,6,5,2,1,2,0,8,1
1150000,"1938",4100,185,185,0,8,5,1,2,4,0,3,1
469000,"2016",575,166,116,0,4,3,1,1,2,0,8,1
795000,"1954",4970,719,141,0,3,2,1,1,2,0,6,1
319000,"1980",785,103,83,0,4,3,1,1,2,0,6,1
419500,"1953",4845,132,120,0,5,4,1,2,3,0,6,1
849000,"1908",2480,210,219,0,8,6,2,2,3,1,5,1
420000,"1992",1555,219,137,0,6,4,1,1,3,0,8,1
450000,"1980",335,358,170,0,5,4,1,1,3,1,7,1
265000,"1967",1170,135,113,0,5,4,1,1,3,0,6,1
285000,"1981",3200,268,108,0,4,3,1,1,2,0,6,1
359000,"",4735,503,126,0,4,3,1,1,2,0,5,1
925000,"1993",2895,2100,221,0,5,3,1,1,3,1,7,1
585000,"1956",2025,1008,144,0,5,4,1,1,2,0,2,1
360000,"1990",4485,139,117,0,6,4,1,1,3,0,7,1
389000,"1962",3475,310,109,0,5,3,1,1,2,1,3,1
339000,"1930",2680,578,142,0,5,4,1,1,3,1,9,1
429000,"1987",2995,235,112,0,5,4,1,1,3,0,6,1
385000,"1958",1330,208,125,0,5,4,1,1,3,0,6,1
274500,"1950",2010,169,173,0,5,4,1,2,3,0,4,1
385000,"1984",6190,125,103,0,5,4,1,1,3,0,7,1
275000,"1972",5050,280,127,0,6,4,1,1,2,0,5,1
250000,"1935",9415,173,89,0,4,3,1,1,3,0,4,0
775000,"1906",2750,288,131,0,5,4,1,2,2,1,4,1
775000,"1999",5070,737,184,0,3,2,1,1,2,0,8,1
525000,"1939",4400,153,116,0,5,3,1,1,3,0,4,1
350000,"1934",1805,635,179,0,7,4,2,1,2,1,2,1
575000,"1938",2390,189,109,0,5,4,1,1,3,0,6,1
339000,"1980",970,295,128,0,5,4,1,1,3,0,6,1
285000,"1968",1015,212,113,0,8,5,1,0,3,0,6,1
675000,"1989",3290,689,219,0,7,5,2,2,2,0,6,1
465000,"1920",3850,130,109,0,5,4,1,1,3,0,6,1
379000,"",1970,140,158,0,5,4,1,2,3,0,6,1
350000,"1972",1755,321,116,0,5,4,1,1,3,0,5,1
450000,"2016",1945,127,125,0,5,4,1,1,3,0,8,1
285000,"1980",5335,178,106,0,5,4,1,1,3,0,6,1
589000,"2016",5500,212,154,0,5,4,1,1,3,0,8,1
550000,"1980",5430,1770,503,0,12,9,4,3,2,1,6,1
425000,"1908",6790,90,105,0,5,3,2,0,2,0,4,0
425000,"1991",8965,121,106,0,5,4,1,0,3,0,6,0
650000,"1974",2780,618,170,0,7,5,2,2,3,0,6,1
325000,"1976",1175,250,125,0,5,4,1,1,2,0,6,1
462500,"1997",3555,248,157,0,5,4,1,1,3,0,6,1
350000,"1996",3190,157,115,0,3,2,1,2,2,1,9,1
375000,"1933",2665,128,140,0,6,5,1,1,3,0,2,1
397500,"1911",4075,146,106,0,5,5,1,1,3,0,6,1
1150000,"1961",115,1025,319,0,8,5,2,0,2,0,6,1
498000,"1979",3620,518,161,0,5,4,2,2,2,0,6,1
489000,"1895",2380,64,100,0,2,1,1,0,2,0,4,0
415000,"1885",1635,357,136,0,5,4,2,1,2,1,5,1
639000,"2007",4390,355,135,0,6,5,1,1,3,0,8,1
795000,"1934",2810,181,177,0,11,6,1,1,3,0,6,1
375000,"1938",2620,676,199,0,9,5,1,1,3,1,2,1
525000,"1996",1390,629,123,0,7,4,1,1,2,0,8,1
265000,"1924",4880,115,85,0,4,3,1,1,2,0,2,1
275000,"1929",2500,154,80,0,4,3,1,1,2,0,5,1
549500,"2004",5485,57,157,0,5,4,2,3,4,0,8,1
350000,"2019",740,152,117,0,4,3,1,1,3,0,8,1
550000,"1992",4185,192,125,0,5,4,1,1,3,0,7,1
375000,"1980",3445,131,116,0,4,3,1,1,2,0,6,1
495000,"1934",625,678,109,0,6,4,1,1,3,0,5,1
319000,"2008",2085,130,108,0,4,3,1,1,2,0,8,1
540000,"2018",1000,131,125,0,6,5,1,1,3,0,8,1
469000,"1935",3490,124,110,0,5,4,1,1,3,0,3,1
1095000,"1938",8275,590,122,0,6,2,1,1,2,1,2,1
395000,"1962",2050,140,110,0,5,4,1,1,3,0,5,1
449000,"1930",1715,620,124,0,3,2,1,1,2,0,2,1
529000,"1990",1060,498,134,0,4,3,1,1,3,0,8,1
375000,"1920",2020,102,76,0,4,3,1,1,2,0,2,1
525000,"1933",5345,63,94,0,4,3,1,1,3,0,4,1
9e+05,"1979",165,815,228,0,8,6,2,1,2,0,6,1
595000,"1934",3705,240,93,0,4,3,1,1,2,0,3,1
340000,"1986",1410,133,119,0,5,4,1,1,2,0,8,1
725000,"2009",3330,310,198,0,8,5,1,1,3,0,8,1
475000,"2019",770,99,119,0,5,4,1,1,3,0,8,1
6e+05,"",2900,459,125,0,6,4,1,1,3,0,3,1
1200000,"1972",950,12940,265,0,6,5,2,1,2,1,7,1
525000,"1964",3495,370,140,0,4,3,2,1,2,0,5,1
289000,"1980",2120,124,114,0,4,3,1,1,3,0,7,1
425000,"1970",3705,199,148,0,5,4,1,2,3,0,6,1
609000,"1965",1220,420,159,0,4,3,1,1,3,0,6,1
269000,"1993",2085,130,104,0,4,3,1,1,2,0,8,1
1250000,"1933",865,475,217,0,9,5,1,2,3,0,6,1
775000,"1958",520,1453,194,0,5,4,1,1,2,1,6,1
795000,"1977",1085,782,220,0,7,4,1,1,4,1,7,1
425000,"2000",2330,132,123,0,5,4,1,1,2,0,8,0
695000,"1957",6280,401,124,0,5,4,2,1,2,0,6,1
690000,"2002",4250,525,131,0,5,3,1,0,3,0,8,1
1095000,"1917",1520,2000,196,0,7,4,1,0,2,0,5,1
1275000,"1976",3205,1563,181,0,4,3,2,1,2,1,6,1
279500,"1910",1120,112,117,0,4,3,1,1,2,0,6,1
750000,"1963",6660,300,160,0,5,3,1,2,3,0,7,1
399000,"1890",1010,485,292,0,8,5,1,1,3,0,8,1
3e+05,"1965",910,175,112,0,4,3,2,1,3,0,6,1
450000,"1971",2240,178,140,0,5,4,1,2,3,0,6,1
350000,"1958",2080,355,116,0,4,3,1,1,2,1,2,1
795000,"1993",3165,388,144,0,6,5,1,1,2,0,7,1
339500,"1990",2150,145,111,0,6,5,1,1,3,0,7,1
535000,"1996",3350,257,167,0,6,5,1,1,2,0,8,1
160000,"1955",1665,110,104,0,4,3,1,1,2,1,2,1
339000,"1961",4270,207,130,0,6,4,1,1,3,0,6,1
7e+05,"1974",3310,878,194,0,5,4,2,1,2,0,4,1
345000,"1972",1220,238,120,0,6,4,1,2,3,0,5,1
8e+05,"1974",625,518,168,0,4,3,1,1,2,0,6,1
269500,"1963",2835,147,100,0,5,4,1,1,2,0,6,1
350000,"1990",900,299,96,0,5,4,1,1,3,0,7,1
325000,"1973",4220,190,122,0,5,4,1,1,2,0,6,1
995000,"1866",705,1230,294,0,9,4,3,2,3,0,3,1
869000,"1905",6900,246,214,0,8,4,1,1,2,1,6,1
359000,"1980",1045,129,119,0,4,3,1,1,3,0,6,1
825000,"1931",6960,171,120,0,5,2,1,1,3,0,6,1
395000,"1983",2380,258,155,0,7,4,1,2,2,0,7,1
419500,"1994",5010,295,129,0,5,4,1,1,3,0,8,1
499000,"1985",6185,307,112,0,6,4,1,1,3,0,6,1
340000,"2001",9340,116,67,0,3,2,1,1,2,0,8,0
769500,"1925",6090,980,285,0,8,5,1,2,2,0,5,1
585000,"1974",970,693,204,0,9,5,1,1,2,0,6,1
395000,"1992",2150,208,110,0,6,4,1,1,3,1,7,1
650000,"1922",1355,1987,178,0,6,5,2,1,2,1,6,1
995000,"1952",4990,421,124,0,5,4,1,1,3,0,3,1
475000,"",2155,317,105,0,4,3,1,1,2,0,5,1
585000,"1938",1325,97,101,0,5,4,1,2,2,0,8,1
432500,"1961",620,165,112,0,6,5,1,1,3,0,6,1
525000,"1935",210,690,159,0,5,4,2,1,2,0,5,1
375000,"1973",900,135,118,0,5,3,1,1,3,0,6,1
3e+05,"1951",6130,167,92,0,4,3,1,1,3,0,6,1
325000,"1997",9315,210,114,0,5,4,1,1,2,0,7,1
389000,"",3055,103,82,0,3,2,1,1,2,0,5,1
375000,"1993",1875,208,108,0,4,3,1,0,2,0,7,1
495000,"1956",960,155,102,0,5,4,1,1,3,0,5,1
849000,"1937",225,3365,217,0,8,4,1,1,2,0,7,1
790000,"1997",4240,372,208,0,8,6,1,2,2,0,7,1
975000,"1917",530,452,185,0,8,5,2,1,2,0,5,1
450000,"1984",650,360,130,0,5,4,1,1,3,0,7,1
6e+05,"1973",740,800,153,0,7,6,1,2,2,0,6,1
750000,"1996",11085,540,207,0,7,6,1,2,3,0,7,1
325000,"1994",540,166,124,0,5,4,1,1,3,0,8,1
525000,"2020",4180,119,116,0,5,4,1,1,3,0,8,1
420000,"1959",1860,142,130,0,5,4,1,0,3,0,6,1
2e+05,"1938",4495,180,77,0,3,2,1,1,2,0,4,1
575000,"1950",4435,457,218,0,8,5,1,1,2,1,5,0
565000,"1906",7405,412,147,0,4,3,2,1,2,1,2,1
330000,"1969",5090,165,124,0,8,4,1,2,2,0,7,1
475000,"1990",1810,109,106,0,5,4,1,1,3,0,7,1
345000,"2005",2050,135,122,0,4,3,1,1,2,0,10,1
619500,"1990",8960,640,146,0,4,3,1,1,2,0,7,1
4e+05,"1970",3805,122,127,0,5,3,1,1,3,0,6,1
270000,"1961",2365,207,83,0,4,3,1,0,2,0,2,1
475000,"1994",2860,239,103,0,5,3,1,1,2,0,6,1
375000,"1977",3805,169,115,0,5,4,1,1,3,0,6,1
375000,"1949",2175,153,117,0,4,3,1,1,2,0,5,1
225000,"1968",3330,329,87,0,6,3,1,1,2,1,3,1
7e+05,"2006",16005,308,171,0,6,5,2,2,3,0,8,1
895000,"1998",3480,1585,152,0,5,3,1,1,2,0,7,1
435000,"1971",4180,165,117,0,5,4,1,1,2,0,6,1
595000,"1972",1755,341,155,0,6,4,1,1,2,0,6,1
398000,"1994",3145,160,110,0,5,4,1,1,3,0,7,1
950000,"1956",1415,2500,242,0,10,5,1,1,3,1,5,1
835000,"2001",10415,296,170,0,5,4,2,1,3,0,8,1
550000,"2012",7270,237,120,0,3,2,1,1,3,0,9,1
625000,"1980",2695,264,111,0,3,2,1,1,2,0,6,1
539500,"2000",3800,135,126,0,4,3,1,1,3,0,8,1
679000,"1991",6090,729,220,0,7,4,1,2,3,0,7,1
6e+05,"1964",1980,293,138,0,6,4,1,0,2,0,4,1
325000,"1997",2895,123,94,0,5,4,1,1,3,0,8,1
449000,"1930",1365,1440,250,0,8,6,1,2,2,0,3,1
275000,"1971",4230,90,107,0,4,2,1,1,3,0,6,1
350000,"1968",2960,234,97,0,5,4,1,1,2,0,6,1
450000,"1895",5615,493,123,0,5,3,1,1,2,0,2,1
895000,"1935",1970,225,130,0,6,5,2,1,3,0,6,1
725000,"1968",2490,386,155,0,6,5,1,1,3,0,6,1
539500,"2005",5460,155,129,0,5,4,1,0,3,0,9,1
649000,"2003",1270,165,144,0,5,4,2,1,3,0,8,1
485000,"1972",1190,183,119,0,4,3,2,1,3,0,5,1
1e+06,"1900",675,2110,299,0,10,6,2,2,3,1,3,1
280000,"1985",3280,168,110,0,4,3,1,1,2,0,6,1
314500,"1992",7710,101,131,0,6,5,1,1,3,0,8,1
725000,"2009",4085,380,194,0,5,4,1,1,3,0,8,1
264000,"1987",880,228,91,0,5,3,1,1,3,0,6,1
425000,"2017",460,119,127,0,5,3,1,1,3,0,8,1
895000,"2002",1985,323,152,0,5,4,2,1,3,0,8,1
598000,"1850",365,3415,267,0,10,7,2,1,2,0,2,1
499000,"1995",875,399,160,0,5,4,2,0,2,0,8,1
639000,"1977",410,573,226,0,8,4,2,1,2,1,7,1
325000,"1992",930,238,117,0,3,2,1,1,2,0,6,1
1095000,"1989",1530,1040,260,0,6,5,3,1,2,1,6,1
285000,"1966",1995,146,92,0,5,3,1,1,3,0,6,1
535000,"1929",1450,294,152,0,5,4,1,1,3,0,4,1
599500,"1972",1585,273,148,0,5,4,1,1,3,0,6,1
325000,"2018",690,136,106,0,5,3,1,1,3,0,8,1
375000,"1962",1825,153,84,0,4,3,1,1,2,0,3,1
699000,"2010",9110,274,158,0,5,4,1,2,3,0,8,1
235000,"1969",5195,135,90,0,6,3,1,1,2,1,6,1
450000,"1986",2865,121,120,0,5,4,1,1,3,0,7,1
450000,"1965",4765,174,128,0,5,4,1,1,3,0,7,1
495000,"1989",6325,315,132,0,4,3,2,0,2,0,6,1
775000,"1920",3910,450,205,0,8,4,2,0,2,0,6,1
425000,"2019",1290,243,112,0,6,3,1,1,2,0,8,1
965000,"1939",3495,2610,107,0,4,3,1,1,3,0,4,1
419000,"1993",2800,226,152,0,7,5,1,1,3,0,8,1
4e+05,"1918",2515,95,103,0,5,3,1,1,2,0,7,1
335000,"1901",2115,130,120,0,5,4,1,1,3,0,5,1
795000,"",855,1950,210,0,6,4,1,1,2,0,6,1
545000,"1977",1625,183,146,0,5,4,1,2,3,0,7,1
550000,"1962",2855,325,152,0,5,4,2,1,2,0,5,1
365000,"1903",2750,113,53,0,3,2,1,1,2,1,2,0
350000,"2007",800,171,125,0,6,4,1,1,3,0,8,1
519000,"1905",1530,219,135,0,6,5,1,1,3,0,6,1
775000,"",1495,152,146,0,6,4,2,2,3,0,4,1
795000,"2002",565,737,286,0,5,4,1,2,2,0,8,1
375000,"1978",3805,114,115,0,4,3,1,1,3,0,6,1
595000,"1978",945,270,203,0,7,5,1,2,3,0,6,1
795000,"1927",750,850,271,0,9,5,1,2,3,0,6,1
4e+05,"1972",4180,148,125,0,5,4,1,3,3,0,7,1
925000,"1968",5550,1591,360,0,9,6,1,1,2,0,8,1
480000,"1989",2090,180,95,0,3,2,1,2,2,0,7,1
375000,"1970",1290,264,119,0,8,4,1,1,2,0,5,1
675000,"1999",1045,535,152,0,8,4,2,1,2,0,8,1
395000,"1982",1555,129,113,0,6,5,1,1,3,0,6,1
415000,"1990",3290,226,142,0,5,4,1,1,2,0,6,1
415000,"1975",2140,153,116,0,5,4,1,1,3,0,7,1
559000,"1942",1065,129,138,0,4,3,1,1,3,1,5,0
550000,"2018",1205,134,127,0,5,3,1,1,3,0,8,1
950000,"2020",795,12110,287,0,4,3,1,1,2,0,8,1
995000,"1885",885,510,157,0,6,4,1,2,3,0,2,1
375000,"1958",1965,145,98,0,5,4,1,1,3,0,6,1
369500,"1980",3810,210,94,0,5,3,1,1,2,1,6,1
215000,"1966",1595,222,114,0,5,4,1,1,3,0,5,1
695000,"1969",2060,430,128,0,6,5,1,1,2,0,4,1
350000,"1981",1395,173,111,0,5,4,1,1,3,0,8,1
425000,"1932",2345,175,155,0,7,5,1,2,3,0,4,1
750000,"1973",9085,496,202,0,7,4,2,2,2,0,6,1
275000,"1966",1995,113,97,0,5,4,1,1,3,0,6,1
437500,"2002",2650,221,117,0,5,3,1,2,3,0,7,1
735000,"1964",3890,2131,355,0,12,9,1,1,2,1,2,1
569000,"1996",3080,213,172,0,6,5,1,2,3,0,7,1
895000,"2003",690,2086,198,0,7,4,1,1,2,0,8,1
399500,"1993",785,129,95,0,5,4,1,1,3,0,6,1
435000,"1996",1480,112,126,0,5,4,1,1,3,0,8,1
349000,"1937",1590,248,150,0,8,4,1,1,3,1,5,1
435000,"1958",6360,170,151,0,7,5,1,2,2,0,5,1
399000,"2004",1030,108,119,0,4,3,1,1,2,0,9,1
349000,"1982",845,255,145,0,6,5,2,1,3,0,6,1
550000,"1968",2090,235,141,0,7,6,1,1,3,0,6,1
4e+05,"1981",1265,285,125,0,5,4,1,1,3,0,6,1
795000,"1932",7250,127,150,0,8,5,1,2,3,0,4,1
495000,"1925",2045,259,158,0,6,4,1,1,2,1,6,1
1695000,"1954",630,784,175,0,6,3,2,2,2,0,4,1
875000,"1994",580,1004,268,0,7,6,2,2,2,0,7,1
365000,"1981",3985,219,110,0,5,4,1,1,3,0,7,1
4e+05,"1957",1950,155,89,0,5,4,1,2,3,0,6,1
8e+05,"1992",1915,409,129,0,4,3,1,1,2,0,7,1
365000,"1933",2665,104,104,0,4,3,1,1,3,0,4,0
1800000,"2001",630,473,283,0,6,4,2,2,4,0,7,1
1245000,"1979",3825,525,259,0,9,6,2,1,2,0,6,1
325000,"1992",1740,266,110,0,4,3,2,1,2,0,7,1
849000,"2002",5270,320,206,0,6,4,2,2,3,0,9,1
455000,"1982",2455,841,269,0,9,6,1,1,3,1,6,1
525000,"2004",5955,242,156,0,7,4,1,1,3,0,7,1
625000,"2016",1800,64,141,1,5,3,1,1,4,0,8,1
695000,"1930",1710,690,116,0,5,4,1,1,3,1,4,1
259000,"1934",4880,149,73,0,4,2,1,1,3,0,2,1
579000,"2004",3800,388,211,0,6,5,1,1,3,0,7,1
315000,"2005",2135,63,89,0,3,2,1,1,3,0,7,0
325000,"1982",10380,121,110,0,5,4,1,1,3,0,7,1
550000,"2008",7885,207,148,0,5,4,1,1,3,0,9,1
475000,"1929",3055,126,103,0,5,4,1,1,3,0,5,1
329000,"1968",2190,182,101,0,5,4,1,1,2,0,6,1
389000,"1968",3025,401,98,0,3,2,1,1,2,0,6,1
249000,"",1790,146,85,0,4,3,1,1,3,0,6,1
479000,"2008",1000,214,145,0,5,3,1,2,3,0,8,1
379000,"2008",3620,153,126,0,6,4,1,1,3,0,8,1
350000,"1973",865,385,111,0,4,2,1,1,2,0,6,1
995000,"1972",230,3000,151,0,5,3,1,1,2,0,6,1
475000,"2002",4450,430,141,0,4,3,1,1,2,0,8,1
350000,"1915",4245,135,115,0,4,3,2,0,2,1,5,1
795000,"1692",2260,800,312,0,10,5,1,1,2,0,5,1
